"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"4449","ENSG00000115526",165.061209660369,-0.306660298567613,0.16797180793647,-1.82566528475777,0.0679006953799502,0.246302618202942
"5741","ENSG00000125877",414.856409717882,0.36528802095343,0.200176193566536,1.82483248604691,0.0680263119204494,0.246699203488381
"6036","ENSG00000128596",341.174049068524,0.381999347044885,0.20935776486541,1.8246246910902,0.0680576847823654,0.246704868368405
"14707","ENSG00000180190",133.069193955612,-0.408454612035673,0.22387138646206,-1.82450566144546,0.0680756612254833,0.246704868368405
"3736","ENSG00000110060",152.885756322265,-0.346285525243988,0.189797641737726,-1.82449856633365,0.0680767328875055,0.246704868368405
"16188","ENSG00000186908",873.996530551063,-0.218282906089748,0.119695873262986,-1.82364604676182,0.0682056004197744,0.247112756555547
"20664","ENSG00000223496",315.15565310217,-0.268098728215356,0.147030440714881,-1.8234232782805,0.0682393073125973,0.247175759725305
"2129","ENSG00000099875",1577.3135184515,0.333536430607713,0.18294393038676,1.82316204698667,0.0682788514236884,0.247259871232616
"9449","ENSG00000151849",156.526644764464,0.409619659355041,0.224777932214138,1.82233040103248,0.0684048680219043,0.247632464944021
"17814","ENSG00000203879",2149.81528486685,0.155318648539858,0.0852337345915299,1.82226731333784,0.0684144352911756,0.247632464944021
"15880","ENSG00000185666",4.99421739789936,-1.71780968728431,0.943030810078289,-1.82158384320625,0.0685181542831726,NA
"2684","ENSG00000102572",1384.96086878233,0.23350748138639,0.128213815908072,1.82123494049825,0.0685711513030072,0.248140420434294
"7779","ENSG00000139200",475.327430715452,0.408444050066457,0.224335640077514,1.82068283900556,0.0686550822944393,0.248274838051925
"2168","ENSG00000100034",1145.37290760678,-0.295992510503949,0.162573279339589,-1.82067134098752,0.0686568311310802,0.248274838051925
"16137","ENSG00000186666",140.715321807758,-0.330152412495396,0.181335951242874,-1.82066716628741,0.068657466107705,0.248274838051925
"15431","ENSG00000183763",28.5015785285879,-0.687193161058775,0.377623039404064,-1.81978610771009,0.0687915841507563,0.248700457450037
"15842","ENSG00000185515",426.882453740903,0.211325897735853,0.116135301798734,1.81965254718232,0.0688119340141769,0.248714668682117
"17882","ENSG00000204177",190.336402776594,-0.289976333004861,0.159381849691967,-1.81938115014533,0.0688533004863974,0.248746609575341
"2343","ENSG00000100578",332.367088381804,-0.296747902324362,0.163103941653001,-1.8193790984873,0.0688536132789413,0.248746609575341
"9967","ENSG00000156467",2424.38051224563,-0.228272967161361,0.125486316893004,-1.81910643975627,0.0688951927878541,0.248837477432144
"11099","ENSG00000163754",1091.67543935906,0.213251752364373,0.117279749848565,1.81831691012071,0.069015709688707,0.249184904963965
"8771","ENSG00000145996",199.969732764532,-0.293660649273457,0.161506343201052,-1.81826077820294,0.0690242844750989,0.249184904963965
"1988","ENSG00000092964",3768.28017482501,-0.260925487434017,0.143570691277897,-1.81740078780401,0.0691557672121341,0.249486573711062
"3557","ENSG00000108591",553.669454264733,0.189314336762943,0.104182592946348,1.81713980626722,0.0691957089824833,0.249486573711062
"2239","ENSG00000100271",253.69060973058,-0.242373602554191,0.133389256870126,-1.81703990442182,0.0692110034174576,0.249486573711062
"33155","ENSG00000263264",4.11492499260069,-1.64268888299221,0.90404903205134,-1.81703516596312,0.0692117289189557,NA
"33035","ENSG00000262621",45.0695980011428,0.502162485456145,0.276366298241404,1.81701780807408,0.0692143866243663,0.249486573711062
"7578","ENSG00000138031",1689.14864342985,0.44150286972862,0.242987387078192,1.81697854788877,0.0692203981488067,0.249486573711062
"8142","ENSG00000141642",132.767152750114,-0.342137554601927,0.188311874887639,-1.81686659328347,0.0692375430069875,0.249486573711062
"9200","ENSG00000149499",1141.92872544225,0.233287568216344,0.128401323685049,1.81686264223075,0.0692381481394989,0.249486573711062
"4290","ENSG00000114423",671.849863856548,0.375201834025686,0.206511924116774,1.81685312182518,0.0692396062768223,0.249486573711062
"1686","ENSG00000086189",493.379993122522,0.320965565358274,0.176671691449685,1.81673454713984,0.0692577691894682,0.24949267245709
"11443","ENSG00000164898",62.7166922212147,0.767342866986793,0.422495590147344,1.81621509166329,0.0693373839405592,0.249720088428814
"12877","ENSG00000170832",1494.07818894733,0.170914028400155,0.0941307158604266,1.81570942957216,0.0694149568179507,0.249940044183104
"11410","ENSG00000164758",110.377264525065,0.429212008511014,0.236502949358622,1.81482729782019,0.0695504539574188,0.250368411726944
"13723","ENSG00000174808",47.4026624074406,1.04927934038507,0.578237769866819,1.81461570839059,0.0695829867742596,0.250426011797692
"3114","ENSG00000105479",6.10912608966965,-1.65345280629367,0.911234643507011,-1.8145192548103,0.0695978210871359,NA
"30976","ENSG00000254806",29.3325611193904,-1.32994716353092,0.732986619866086,-1.814422156538,0.0696127571745617,0.250473645054694
"10134","ENSG00000157911",304.733713069478,-0.289489614785071,0.159585979022027,-1.81400406576516,0.0696770998192942,0.250645620532574
"4567","ENSG00000116337",1036.33005127133,-0.304815028025424,0.16811699618987,-1.81311250458679,0.0698144709100163,0.251043481267821
"7838","ENSG00000139618",80.5638610321277,-0.629056525261154,0.346956335405183,-1.81307115930461,0.0698208467508139,0.251043481267821
"5671","ENSG00000125629",441.265551479042,0.34929828785454,0.192670822217688,1.81292778965716,0.0698429594340131,0.251063395706319
"7340","ENSG00000136869",283.776426990809,0.729840260562768,0.402693827497954,1.81239495300304,0.0699251921282399,0.251299361888156
"16668","ENSG00000188986",1261.009074293,0.218617885673706,0.120649330528262,1.81201076472193,0.0699845332078523,0.25145296703808
"15899","ENSG00000185739",5.40933822863717,-1.54164488002176,0.850834639639529,-1.81192068140868,0.0699984533059526,NA
"13561","ENSG00000173846",201.10828238026,-0.266144490044037,0.146920519988412,-1.81148616997154,0.0700656279785663,0.251684641360996
"16713","ENSG00000189144",55.2207067924566,-0.559331201953055,0.308811580414979,-1.81123778195568,0.0701040520703405,0.251762963670346
"8558","ENSG00000144468",671.493681253572,-0.157620257100649,0.0870598429780751,-1.8104817526531,0.0702211115628637,0.25212358330274
"3062","ENSG00000105254",910.712257931399,0.259235242676506,0.143197850284961,1.81032915061667,0.0702447590808944,0.252144281115317
"4618","ENSG00000116752",366.608428836763,-0.208893495823708,0.115397275728599,-1.8102116753172,0.0702629677400515,0.252144281115317
"278","ENSG00000011028",16885.7801922641,-0.238120947813981,0.13155505284554,-1.8100479051425,0.0702883585626155,0.252144281115317
"13200","ENSG00000172164",685.642134230679,0.452840229974607,0.25019002584283,1.80998514408837,0.0702980909911942,0.252144281115317
"8399","ENSG00000143494",21.6620863296419,-0.742041784036965,0.410024424856226,-1.80975019792335,0.0703345341794614,0.252144281115317
"4306","ENSG00000114573",2117.31292742361,-0.41145971700882,0.227361470425692,-1.80971611521705,0.0703398221350694,0.252144281115317
"18922","ENSG00000213066",291.292959896391,-0.331533956975928,0.183198995431216,-1.80969309463493,0.0703433939789629,0.252144281115317
"4941","ENSG00000119686",72.6342136040365,0.745904582996563,0.412197045745467,1.80958255449789,0.0703605473172445,0.252146101434024
"830","ENSG00000061656",91.9903438010151,0.537802457537846,0.297400680880458,1.80834306076797,0.070553123892087,0.252776424010722
"20559","ENSG00000221923",158.559707047169,-0.358619318088173,0.198339214999826,-1.80811100864994,0.0705892251655627,0.252824413288142
"7235","ENSG00000136267",19.9685832628682,-1.62562654223165,0.899131416668924,-1.80799659771007,0.0706070301078193,0.252824413288142
"5781","ENSG00000126088",1189.15980880953,-0.248562333881163,0.137484095794658,-1.80793518293496,0.0706165891617461,0.252824413288142
"1689","ENSG00000086232",2138.91517764216,0.139860332143157,0.0773665611847348,1.80776203570946,0.0706435448030461,0.252861157059674
"27624","ENSG00000239474",38.9819440773193,-0.733062184760099,0.40561165411,-1.80730059733761,0.0707154229616253,0.252969989191749
"14302","ENSG00000177839",63.4632764220375,-0.834823461116899,0.461928090501021,-1.80725848521449,0.0707219857438761,0.252969989191749
"9093","ENSG00000148541",157.386929610648,-0.965944110091567,0.534484245731416,-1.80724524213005,0.0707240496585066,0.252969989191749
"10610","ENSG00000161681",113.562600187026,-0.488889083448809,0.270557566602271,-1.80696880737212,0.0707671428748526,0.253064372112433
"12628","ENSG00000169727",1462.36898497024,0.138667688043584,0.0767887387919327,1.80583364468739,0.0709443283964677,0.25363811341744
"13589","ENSG00000173992",546.608081969678,-0.212048852866886,0.117486494119592,-1.80487854758043,0.0710936894322922,0.254112130136943
"15813","ENSG00000185361",122.629264907936,0.298096698819836,0.165178365728425,1.80469577541375,0.0711223012742823,0.254154427861012
"17785","ENSG00000203780",75.388106398006,-0.530516493086537,0.29408981272161,-1.803926794257,0.0712427839005596,0.254524927010773
"7961","ENSG00000140470",8.14096937804621,1.58082120284271,0.876348186134426,1.80387342366248,0.071251152117031,NA
"1353","ENSG00000076662",144.338972677702,0.479463287576929,0.265843949431484,1.80355162719436,0.0713016251139604,0.254675080694712
"20","ENSG00000002016",203.739861855007,-0.411899998469845,0.22840141614747,-1.80340387295977,0.0713248098230002,0.254697835737578
"3031","ENSG00000105088",55.8530355639551,-1.18913009907183,0.659586651300071,-1.80284136546427,0.0714131316745489,0.254953127175599
"13724","ENSG00000174827",23.8503789717749,-0.667119493345,0.370114890385791,-1.80246596576978,0.0714721247370242,0.25510361581443
"7515","ENSG00000137752",256.39623643834,-0.471156765489419,0.261427952798347,-1.80224325840491,0.071507141476667,0.255168475639235
"14079","ENSG00000176723",42.0985156442236,-0.554162497561672,0.307534837882222,-1.80195031358985,0.071553223203443,0.255272780283974
"1355","ENSG00000076706",80.135802555715,1.26935905941229,0.704556631247243,1.80164234231278,0.071601694905982,0.25538556026273
"16520","ENSG00000188385",13.4002363665862,-1.35281800892947,0.75096051355452,-1.8014502553885,0.0716319411531904,0.255419612407046
"10861","ENSG00000162981",11.2721350910606,1.12413847163734,0.624047248715656,1.80136756303455,0.071644965217688,0.255419612407046
"9814","ENSG00000155034",287.137648397173,0.310279683740819,0.172285035583711,1.80096711643918,0.0717080630983614,0.255584409367995
"14914","ENSG00000181381",699.989900178636,0.438792067990612,0.243676352724025,1.80071665996891,0.0717475503562251,0.255664994776781
"742","ENSG00000055070",3721.22123212193,0.239821944580324,0.133202893557281,1.80042593802359,0.0717934082546212,0.255768238062324
"7473","ENSG00000137500",984.266923704051,-0.166994812092319,0.092768142286216,-1.80013103611682,0.0718399500214865,0.255826717829823
"6416","ENSG00000131269",284.692228482468,-0.209685182496921,0.116484784570728,-1.80010791340394,0.0718436003200468,0.255826717829823
"11714","ENSG00000166024",386.644309589101,0.279119692407928,0.155096839879546,1.79964783695595,0.0719162625089263,0.256025274849639
"16969","ENSG00000196628",1830.72707744952,-0.233481778881995,0.129764917823202,-1.79926734281219,0.0719764013338418,0.25617916527374
"4847","ENSG00000118804",355.895671921598,0.517145051258372,0.28745533173067,1.79904490949887,0.0720115770024222,0.256244155140402
"15698","ENSG00000184949",72.410043959096,-0.605028925369288,0.336392038072951,-1.7985827751312,0.0720847040813931,0.256444128094162
"13395","ENSG00000172992",534.628672026893,-0.222742998197089,0.123858189161969,-1.79837118323931,0.0721182061876547,0.256503072864662
"5482","ENSG00000124215",8.04923321319968,1.41603288175429,0.78757627019097,1.79796285813809,0.072182893819365,NA
"3880","ENSG00000111325",223.545421891136,-0.263330226154879,0.146467450985537,-1.79787539404152,0.0721967562235425,0.256722174477517
"14730","ENSG00000180316",3.69769745258364,1.61661484431079,0.89919290119156,1.7978509863329,0.0722006250515921,NA
"11489","ENSG00000165078",37.7943004576377,-0.712394863184222,0.396292306205177,-1.79764999731129,0.0722324899653851,0.256759470582406
"9901","ENSG00000155957",893.118689082707,0.262157959026167,0.145838132630351,1.79759541827545,0.0722411449446933,0.256759470582406
"2589","ENSG00000101911",509.462026661626,0.281299716999949,0.156522023187375,1.7971893748345,0.0723055607547268,0.256873209118018
"20430","ENSG00000220201",21.7932289102064,0.756401540196655,0.420882479123086,1.79717992008749,0.0723070612410372,0.256873209118018
"5800","ENSG00000126261",1662.88056830072,0.239815755186011,0.133463031992708,1.79687027640069,0.072356216374866,0.256987565216054
"18517","ENSG00000206489",146.000305613702,-0.439300452381567,0.244497327848367,-1.79674950334841,0.0723753961998026,0.256995429356449
"8297","ENSG00000143061",8.26999366982064,-1.92659471306048,1.07246302113007,-1.7964206458423,0.0724276427695053,NA
"10286","ENSG00000159176",3647.21052387558,0.520515858718569,0.28985500406821,1.79578013631974,0.0725294910608765,0.257458811550584
"10932","ENSG00000163249",495.416902209879,0.321589949564217,0.179087430628505,1.79571479938933,0.072539886961836,0.257458811550584
"17688","ENSG00000198892",676.532369669016,0.278978172698719,0.15537067322318,1.79556519201011,0.0725636959114226,0.257482985632755
"4550","ENSG00000116199",1824.88445930988,0.290529371945262,0.161858188006422,1.79496246389299,0.0726596806097512,0.257763194818855
"4437","ENSG00000115468",8.67940720578061,2.10590184242148,1.17339894523148,1.79470234823335,0.0727011362251968,NA
"15539","ENSG00000184227",71.4030937305152,0.818406544116436,0.456026674383855,1.7946462127949,0.0727100852814098,0.257834444227812
"7688","ENSG00000138641",1157.02796261722,0.333091947437395,0.185608084263528,1.79459827280189,0.0727177285415607,0.257834444227812
"10849","ENSG00000162931",34.8481957050389,-0.588763737807844,0.328090525852753,-1.79451612105399,0.0727308278442991,0.257834444227812
"15703","ENSG00000184979",87.3211439489874,0.351752646474302,0.196042234722638,1.79426972443955,0.0727701279875458,0.257897936828097
"8364","ENSG00000143368",966.620008592071,0.215264397528536,0.119978571381187,1.79419037125066,0.0727827884829756,0.257897936828097
"6617","ENSG00000132669",1179.86047957767,0.291459990750385,0.162478907026343,1.79383278780383,0.0728398619103307,0.25803981015381
"16930","ENSG00000196503",4.49652446225851,-1.71088030918994,0.953861239518015,-1.79363647280022,0.0728712110623964,NA
"11334","ENSG00000164463",1517.47582414091,0.311601857344278,0.173747081038025,1.7934221138143,0.0729054542314979,0.258211788800264
"32562","ENSG00000260314",1.35759979183971,3.98614715196738,2.22295700452813,1.79317330197915,0.0729452176456508,NA
"6522","ENSG00000132031",54.478534391596,0.643078432073445,0.358637360164561,1.79311612091492,0.0729543584416221,0.258324595996655
"33020","ENSG00000262560",1.39212157451116,4.01976314655725,2.24210818359773,1.79284977235445,0.0729969484874141,NA
"14327","ENSG00000177989",41.8880383729369,0.702845267985687,0.392028900502153,1.79284044386883,0.0729984405128446,0.258334579558934
"17537","ENSG00000198561",4365.63290989563,0.314036002628821,0.175162176761377,1.79282998439002,0.0730001134623254,0.258334579558934
"13312","ENSG00000172602",10.2339649774965,1.09092453810123,0.60851047994165,1.79277855363451,0.0730083400509503,0.258334579558934
"8178","ENSG00000141985",2080.21303090745,0.254550295539281,0.142018962096193,1.79236836956228,0.0730739780558295,0.258506450161071
"17241","ENSG00000197580",29.7228015392454,-0.945074098674189,0.527373597903066,-1.7920390827906,0.0731267057369885,0.258582130996001
"9233","ENSG00000149657",811.581618875863,-0.196045935290802,0.109399317174917,-1.79202156241385,0.0731295120931388,0.258582130996001
"1250","ENSG00000074047",368.212576763396,-0.47472806941017,0.264967828165958,-1.79164418826286,0.0731899800310172,0.258735546676744
"33048","ENSG00000262666",495.545502909598,0.281502608308356,0.157143014141269,1.79137844495773,0.0732325855193741,0.258801372714972
"13002","ENSG00000171357",49.7415476937255,-0.424907094821569,0.237204014664053,-1.79131493800118,0.0732427703214342,0.258801372714972
"16070","ENSG00000186395",203.855846587245,0.363124041479809,0.202765703525098,1.79085533286383,0.0733165131248297,0.258951620050816
"3992","ENSG00000112039",124.422748336317,0.302913582559734,0.16915268115793,1.79077021118523,0.0733301774058266,0.258951620050816
"12435","ENSG00000168906",4508.21108408023,0.259981610107213,0.145181885761674,1.79073035691236,0.0733365757867705,0.258951620050816
"5483","ENSG00000124216",65.8531430087803,-0.571682750454865,0.319278013681651,-1.79054844354201,0.0733657867621048,0.258994392419567
"12351","ENSG00000168522",1289.52422227622,0.18823901487052,0.105141178874895,1.79034529463,0.0733984189096156,0.259049219394887
"9512","ENSG00000152402",74.0763096390368,-1.15226783801203,0.643960356072641,-1.78934592346558,0.0735591224546645,0.259555925213896
"28317","ENSG00000242150",4.84098744540075,1.60434919931458,0.896755906164328,1.78905897166245,0.0736053187784903,NA
"14030","ENSG00000176410",236.53650650145,-0.312748283831992,0.1748116576566,-1.78905851031031,0.073605393070594,0.259658708484713
"89","ENSG00000005238",705.745326209576,-0.20612964106832,0.11523510153026,-1.78877475986942,0.0736510973718871,0.259757532462555
"13415","ENSG00000173120",2445.55918089665,-0.162793131032528,0.0910214126371113,-1.78851466172647,0.0736930123290254,0.259757532462555
"7346","ENSG00000136878",540.382540328111,-0.194979711018698,0.109019534111461,-1.78848417036301,0.0736979273058826,0.259757532462555
"16075","ENSG00000186416",148.30174604222,0.270029325393021,0.150986470140717,1.78843392485007,0.0737060270867938,0.259757532462555
"7948","ENSG00000140398",210.51523194337,0.583792776318097,0.326441660654664,1.78835255018409,0.0737191465577319,0.259757532462555
"12745","ENSG00000170265",542.654038273839,0.17160574614841,0.0959671385156649,1.78817195972138,0.0737482687217607,0.259799715022612
"8991","ENSG00000147649",3516.82887676036,0.288367964577529,0.161288765604983,1.78789863941162,0.0737923624670044,0.25984786110082
"6177","ENSG00000129933",1166.44741183605,0.188328856408795,0.105341364190477,1.78779587540049,0.0738089465759742,0.25984786110082
"15363","ENSG00000183530",645.535612095137,0.239143434543881,0.133766458899785,1.78776829790375,0.0738133975651457,0.25984786110082
"13007","ENSG00000171388",162.383644446044,-0.877340134796057,0.490829130412767,-1.78746549549382,0.0738622841026258,0.259924047271197
"1061","ENSG00000068976",27.9838874114776,-0.621906091686793,0.347934733213313,-1.7874216981537,0.0738693572420455,0.259924047271197
"9954","ENSG00000156345",155.606062137785,-0.468041557616329,0.261906533163064,-1.78705567961118,0.0739284897952731,0.260071705392196
"7096","ENSG00000135587",94.4970730494925,-0.346978749556773,0.194200409761359,-1.78670451819929,0.0739852584542807,0.260210980976421
"2283","ENSG00000100364",1951.12852716772,-0.393128684410549,0.220064609319893,-1.786423930797,0.0740306437450847,0.260300648084855
"15055","ENSG00000182175",553.50912595925,0.498343773179789,0.278984036644799,1.78628060290875,0.0740538359532878,0.260300648084855
"6504","ENSG00000131943",684.73389817577,0.292830310118109,0.163937786842112,1.78622827451082,0.0740623048089337,0.260300648084855
"2401","ENSG00000100897",1063.86776697317,0.174436490335901,0.0976737541477773,1.78590955019487,0.0741139044178135,0.26041377863813
"11980","ENSG00000167074",420.469581408491,-0.493485690235447,0.276343474382318,-1.78576929069334,0.0741366209220805,0.26041377863813
"1109","ENSG00000070371",216.987047501594,0.412614331985391,0.231064454184938,1.78571097593031,0.0741460672871834,0.26041377863813
"13751","ENSG00000174945",12.1218576819951,-1.12138734780616,0.628375710438661,-1.78458099060407,0.0743293070727723,0.260946718866095
"3679","ENSG00000109586",456.626441518897,0.218964034461655,0.122698980053619,1.78456279233917,0.074332261150462,0.260946718866095
"7288","ENSG00000136630",396.717311913901,0.325471252407223,0.182424625685059,1.78414099075156,0.0744007580073288,0.261126664109133
"9683","ENSG00000153956",1352.5200217152,-0.246980971506153,0.138476166452607,-1.78356303350354,0.0744946969079651,0.261395800037493
"13976","ENSG00000176170",201.438740250088,0.942668357975024,0.528595535173699,1.7833452900151,0.0745301132017126,0.26145950782296
"1390","ENSG00000077514",390.347456765962,-0.214682432574887,0.120392612030583,-1.78318610215344,0.0745560140417707,0.26148981261976
"4027","ENSG00000112237",636.035856452809,0.237798823556774,0.133429730036024,1.78220268820579,0.0747161845973383,0.261990917657519
"36358","ENSG00000276802",763.859852946579,0.259152267303813,0.145484421604967,1.78130596008065,0.0748624813640003,0.262443153830566
"8952","ENSG00000147408",768.581998991819,0.623684928309075,0.350175528768508,1.78106371539565,0.074902042501098,0.262480799273515
"5199","ENSG00000121851",560.976529361499,0.252203620809529,0.141613610655107,1.78092783343939,0.0749242409455105,0.262480799273515
"12659","ENSG00000169871",2810.10352600977,0.242096419555267,0.135938815432641,1.78092194480853,0.0749252030669842,0.262480799273515
"11313","ENSG00000164366",1151.45799542588,0.30424799067514,0.170854730896334,1.7807408028973,0.074954804098916,0.262523785546908
"13462","ENSG00000173327",554.302778562682,0.259950366522385,0.145988376550755,1.7806237226839,0.0749739416661201,0.262530112889133
"34022","ENSG00000269699",3.38025158007073,1.88019259139978,1.05596578299933,1.78054310250409,0.074987121909455,NA
"8854","ENSG00000146648",4958.03765684454,-0.213142623719084,0.119709802878117,-1.78049431704517,0.0749950985513301,0.262543506553166
"28180","ENSG00000241644",830.728051398286,1.22044308103716,0.685548060401875,1.7802443789597,0.0750359754212075,0.262625913974226
"13238","ENSG00000172318",51.6058157299791,1.2600203035057,0.707891332516716,1.77996289208124,0.0750820338145282,0.262726414465806
"7011","ENSG00000135185",326.474541390368,0.360895213126444,0.202767819612799,1.7798446213783,0.0751013927877975,0.26273346372969
"10406","ENSG00000160131",769.223042147473,0.190763711655251,0.107206992001151,1.77939617644717,0.0751748328925584,0.262929662585194
"5943","ENSG00000127804",655.365879135075,-0.324106974319149,0.182184052211626,-1.7790084828208,0.075238371238771,0.263091146704733
"11337","ENSG00000164483",18.6504085202879,-0.83641637771721,0.470208694138982,-1.77881946493738,0.0752693649034733,0.263117837759822
"15230","ENSG00000182963",385.353019158097,-0.327556696471174,0.18415138802025,-1.7787359628001,0.0752830602457889,0.263117837759822
"10164","ENSG00000158156",169.582122839393,0.338577439574115,0.190369403580389,1.77852865642425,0.0753170697486143,0.263117837759822
"6269","ENSG00000130518",95.1880704208513,-0.695835447818799,0.391248912209196,-1.77849810211547,0.0753220833748011,0.263117837759822
"10703","ENSG00000162402",2529.55344345952,-0.35517978438846,0.199733954401451,-1.77826441905102,0.0753604372077812,0.263117837759822
"8730","ENSG00000145757",23.9712492930632,0.862436318794891,0.485002973111475,1.77820831336773,0.0753696480701005,0.263117837759822
"4893","ENSG00000119383",1810.91301365038,-0.222880576333483,0.125341128779701,-1.77819187128286,0.0753723475390324,0.263117837759822
"955","ENSG00000065989",721.735972716961,0.221187112879388,0.124394152171249,1.77811504012574,0.0753849627592837,0.263117837759822
"5803","ENSG00000126266",1.06304803866317,-3.44710333949492,1.93864530900629,-1.77809902795568,0.0753875920796506,NA
"12357","ENSG00000168546",1.06304803866317,-3.44710333949492,1.93864530900629,-1.77809902795568,0.0753875920796506,NA
"13137","ENSG00000171867",8836.46579978289,-0.20551411218782,0.115599859932139,-1.77780589274472,0.0754357403469864,0.263210144587945
"7827","ENSG00000139540",1.78818419948963,2.68461084790765,1.51011917621597,1.77774767064061,0.0754453064755351,NA
"6915","ENSG00000134594",11.6116658636474,-0.978901840039289,0.550643221242621,-1.7777424696707,0.0754461610642235,0.263210144587945
"7922","ENSG00000140265",534.561360895913,-0.242069596556779,0.136253250781775,-1.77661520123641,0.0756315728323817,0.263796238836039
"27543","ENSG00000238271",73.6039727961546,-0.461733271691009,0.260001910639369,-1.77588414852631,0.0757520141695106,0.264155504290918
"4967","ENSG00000119820",1355.37153357087,0.379587201122449,0.213835568193065,1.77513593426016,0.0758754449025984,0.264525026325561
"9351","ENSG00000151135",2174.79325049356,-0.22834046458675,0.128647863693076,-1.7749262057823,0.0759100726300672,0.264584855085195
"3801","ENSG00000110713",2369.76216861241,0.293161472754785,0.165235770679024,1.77420101924698,0.0760299056890283,0.264881286251197
"7266","ENSG00000136485",1791.52588832641,0.214586322217492,0.120948221831248,1.77419989288386,0.0760300919342624,0.264881286251197
"34297","ENSG00000270647",1323.66275708051,0.211009141854375,0.118964857951104,1.77370986263106,0.0761111542220571,0.265059074418189
"11872","ENSG00000166595",680.109097521278,0.187039758963551,0.105452941596779,1.77367986261338,0.0761161192051177,0.265059074418189
"5119","ENSG00000120948",2588.93933029765,-0.246464801479823,0.138976489336998,-1.77342802840688,0.076157808017911,0.265143294841489
"932","ENSG00000065518",743.579731405621,-0.219184378424227,0.123628877150602,-1.77292218028659,0.0762416027515895,0.265374034577453
"7500","ENSG00000137692",315.22604022027,0.201206167464972,0.113495644715672,1.77280959079118,0.0762602636500737,0.26537800913653
"8950","ENSG00000147400",746.443277596674,-0.232425722089115,0.131176928490888,-1.77184909543952,0.0764196103326431,0.265871441736077
"8796","ENSG00000146147",3.55893487597633,2.1047302220106,1.18806426856907,1.77156259782611,0.076467192975892,NA
"5347","ENSG00000123144",1513.64698961479,0.172904179730313,0.0976012422459662,1.77153667055359,0.0764715002704841,0.265990880848977
"4838","ENSG00000118690",66.5070379867767,0.595792936626709,0.33638945440936,1.77114035180685,0.0765373652844173,0.266158863482175
"14336","ENSG00000178033",763.964984745119,0.315620585007517,0.178234685751711,1.77081460702431,0.0765915360964297,0.266286111725664
"10225","ENSG00000158636",437.151268723688,-0.285347616722541,0.161160349663216,-1.77058201548237,0.0766302348067238,0.266359521994551
"2712","ENSG00000102878",172.359232551887,-0.501470889473649,0.283420364000238,-1.76935376977086,0.0768348554594628,0.267009429337399
"10034","ENSG00000157036",261.492239822154,0.39775747603244,0.224821184525995,1.76921706409055,0.0768576575791806,0.267009429337399
"98","ENSG00000005448",234.244718702503,0.279870449400015,0.158195534082345,1.76914254263547,0.0768700898693158,0.267009429337399
"7206","ENSG00000136144",891.591598790044,-0.281387252335338,0.15908145098526,-1.76882503015019,0.0769230783200592,0.267132230718078
"6332","ENSG00000130779",5442.79215743106,0.245905791883933,0.139047265587612,1.76850505362144,0.0769765081010353,0.267247210639522
"7050","ENSG00000135387",5900.46301853853,-0.189550481353523,0.107186622614809,-1.76841546761578,0.0769914726188853,0.267247210639522
"3296","ENSG00000106355",310.222824759235,0.242849703720706,0.137338783117888,1.76825291594618,0.0770186314335966,0.267280235728779
"12756","ENSG00000170296",4886.38018431356,-0.188114176377714,0.106405835471074,-1.76789341998872,0.0770787230433708,0.267364304690849
"19002","ENSG00000213199",44.6482750894314,0.501204774497725,0.283532628112738,1.76771462894365,0.0771086231155297,0.267364304690849
"13072","ENSG00000171606",314.502432232429,-0.358484997293086,0.202797083564504,-1.76770292250806,0.077110581167781,0.267364304690849
"2672","ENSG00000102409",300.801738039417,-0.217290315481367,0.122930218380315,-1.76759073842305,0.0771293474568959,0.267364304690849
"7030","ENSG00000135314",91.4607812366299,-0.403742339163438,0.228415284684887,-1.76758022003837,0.0771311071757994,0.267364304690849
"35","ENSG00000003137",106.510695486158,-1.03106138426292,0.583370068928567,-1.76742249762076,0.0771574979572108,0.267380664319133
"17656","ENSG00000198841",166.006632017743,0.279114664851273,0.15792914729,1.76734104907655,0.077171129152578,0.267380664319133
"13518","ENSG00000173599",633.061667803254,0.515903845123378,0.29197696234274,1.76693339427848,0.0772393835876738,0.267555953026774
"9953","ENSG00000156313",124.724541800341,0.495905693097776,0.280686682018964,1.76675889832305,0.0772686148148303,0.267596016738694
"12776","ENSG00000170379",206.485811043115,0.543167503612988,0.307477139517285,1.76652971491057,0.077307020872915,0.267667829070381
"7775","ENSG00000139192",247.625706465418,-0.286446034779897,0.162187453532617,-1.7661417609118,0.0773720688081901,0.267829178013194
"1480","ENSG00000079931",5802.41224731002,-0.312361532927944,0.176871061225598,-1.76604092700913,0.077388982846828,0.267829178013194
"1572","ENSG00000082512",447.758913653977,0.269355655837645,0.152569103678952,1.76546659410444,0.0774853798107505,0.268101538002113
"9036","ENSG00000148154",1683.06258878549,0.592717562106978,0.335870997337512,1.76471790302086,0.0776111881754065,0.268426461485392
"1893","ENSG00000090674",582.824502517765,0.249872137031851,0.141604473460943,1.76457798913231,0.0776347174321311,0.268426461485392
"2905","ENSG00000104343",466.038154647538,0.303799680666469,0.172167202384975,1.76456187042615,0.0776374284810089,0.268426461485392
"2551","ENSG00000101574",194.119956716213,0.524403349708333,0.297206271925002,1.76444240665508,0.0776575238201499,0.268426461485392
